customer_id,month,data_used_gb,voice_minutes,support_calls,app_logins,downtime_minutes
CUST_1050,6,38.61,341.6,0,87,22
CUST_1050,7,98.67,124.6,0,86,4
CUST_1050,8,39.02,467.2,0,101,38
CUST_1050,9,4.59,729.0,0,112,24
CUST_1050,10,27.41,181.9,1,54,17
CUST_1050,11,10.44,477.8,0,93,3
CUST_1050,12,46.69,218.9,1,37,6
CUST_1051,1,2.39,640.2,0,24,23
CUST_1051,2,30.56,520.8,0,37,1
CUST_1051,3,49.9,106.0,2,99,7
CUST_1051,4,9.51,332.0,0,44,31
CUST_1051,5,49.71,275.1,0,90,17
CUST_1051,6,8.7,510.8,0,21,9
CUST_1051,7,17.71,580.8,0,58,18
CUST_1051,8,49.39,410.1,3,27,23
CUST_1051,9,37.55,160.8,1,94,26
CUST_1051,10,9.36,781.0,0,69,24
CUST_1051,11,2.71,431.9,0,69,14
CUST_1051,12,25.97,540.0,0,30,28
CUST_1052,1,18.96,654.3,0,50,13
CUST_1052,2,46.59,447.4,0,23,12
CUST_1052,3,15.72,429.0,0,112,28
CUST_1052,4,39.86,565.3,1,91,0
CUST_1052,5,34.49,174.8,0,58,5
CUST_1052,6,3.1,369.5,0,46,18
CUST_1052,7,39.15,130.0,0,93,22
CUST_1052,8,38.8,443.2,0,56,12
CUST_1052,9,93.98,696.2,0,98,11
CUST_1052,10,13.82,131.9,0,53,22
CUST_1052,11,20.1,346.1,0,57,18
CUST_1052,12,2.29,323.8,0,37,32
CUST_1053,1,11.27,733.7,0,93,5
CUST_1053,2,6.08,385.1,0,101,1
CUST_1053,3,5.74,459.9,0,48,39
CUST_1053,4,8.67,361.3,0,113,35
CUST_1053,5,50.4,191.9,0,89,38
CUST_1053,6,7.17,634.0,2,94,3
CUST_1053,7,9.25,514.0,0,79,35
CUST_1053,8,52.62,380.7,0,86,33
CUST_1053,9,15.3,201.9,0,32,0
CUST_1053,10,10.01,571.8,0,48,19
CUST_1053,11,3.47,698.8,0,34,13
CUST_1053,12,19.35,183.9,0,86,6
CUST_1054,1,17.74,196.0,0,108,4
CUST_1054,2,3.32,115.9,0,60,15
CUST_1054,3,12.04,349.7,1,96,38
CUST_1054,4,11.25,364.7,0,34,10
CUST_1054,5,17.06,723.7,0,23,19
CUST_1054,6,3.37,309.7,2,24,16
CUST_1054,7,2.71,781.3,0,52,22
CUST_1054,8,40.44,536.7,0,113,28
CUST_1054,9,23.84,203.5,0,54,22
CUST_1054,10,18.41,700.0,0,28,36
CUST_1054,11,52.48,479.8,0,30,20
CUST_1054,12,18.74,769.8,0,44,22
CUST_1055,1,10.29,387.3,0,88,20
CUST_1055,2,16.6,504.0,0,25,30
CUST_1055,3,40.03,316.1,0,65,33
CUST_1055,4,17.32,773.0,0,101,35
CUST_1055,5,39.26,106.1,0,101,6
CUST_1055,6,12.25,242.2,0,95,13
CUST_1055,7,30.52,613.9,0,98,3
CUST_1055,8,5.64,568.1,0,45,8
CUST_1055,9,138.52,575.6,1,81,1
CUST_1055,10,168.22,327.2,0,82,5
CUST_1055,11,1.7,552.7,0,57,27
CUST_1055,12,173.21,555.1,1,31,4
CUST_1056,1,6.92,490.0,2,39,34
CUST_1056,2,18.74,656.2,0,59,8
CUST_1056,3,4.5,622.3,0,106,20
CUST_1056,4,32.12,619.6,1,35,38
CUST_1056,5,15.29,135.1,1,75,2
CUST_1056,6,8.71,455.6,0,27,24
CUST_1056,7,49.31,493.0,0,104,29
CUST_1056,8,29.55,563.0,0,72,39
CUST_1056,9,30.69,357.3,1,67,17
CUST_1056,10,17.87,114.1,0,24,13
CUST_1056,11,32.43,259.9,2,69,34
CUST_1056,12,66.29,286.5,0,25,27
CUST_1057,1,1.58,244.2,0,117,35
CUST_1057,2,13.92,791.3,0,43,33
CUST_1057,3,28.22,669.8,1,78,17
CUST_1057,4,6.37,182.2,0,109,35
CUST_1057,5,9.66,422.2,0,39,10
CUST_1057,6,4.46,423.9,0,85,7
CUST_1057,7,27.89,719.8,0,74,22
CUST_1057,8,13.09,441.9,1,100,7
CUST_1057,9,13.06,297.2,0,84,4
CUST_1057,10,36.43,650.6,0,38,13
CUST_1057,11,115.06,282.3,0,78,10
CUST_1057,12,16.89,483.5,0,50,38
CUST_1058,1,83.16,531.7,0,28,30
CUST_1058,2,26.98,218.4,0,24,25
CUST_1058,3,81.9,757.1,0,81,10
CUST_1058,4,14.35,625.6,0,85,14
CUST_1058,5,26.21,611.3,0,97,27
CUST_1058,6,21.5,284.9,0,84,15
CUST_1058,7,1.73,610.8,0,77,21
CUST_1058,8,10.22,484.0,0,67,31
CUST_1058,9,14.0,492.8,0,60,21
CUST_1058,10,15.75,182.2,1,116,37
CUST_1058,11,33.12,242.4,1,118,7
CUST_1058,12,16.68,613.0,1,107,9
CUST_1059,1,121.04,337.7,0,95,15
CUST_1059,2,38.54,172.4,2,66,34
CUST_1059,3,31.04,671.0,1,42,36
CUST_1059,4,44.86,430.6,1,82,23
CUST_1059,5,4.9,173.0,0,57,25
CUST_1059,6,26.49,156.9,0,33,17
CUST_1059,7,48.12,250.7,1,36,1
CUST_1059,8,5.59,472.0,0,76,37
CUST_1059,9,17.6,251.9,0,116,5
CUST_1059,10,18.64,472.0,1,88,30
CUST_1059,11,9.05,344.3,0,33,12
CUST_1059,12,18.1,645.7,0,91,7
CUST_1060,1,6.81,375.3,0,78,20
CUST_1060,2,51.17,483.0,0,88,0
CUST_1060,3,9.58,455.9,0,43,39
CUST_1060,4,15.33,454.6,0,116,29
CUST_1060,5,4.2,248.1,1,21,24
CUST_1060,6,20.91,779.0,0,91,12
CUST_1060,7,44.97,539.7,0,86,37
CUST_1060,8,16.12,799.2,0,102,12
CUST_1060,9,39.37,752.0,0,35,17
CUST_1060,10,25.94,623.5,2,90,16
CUST_1060,11,34.11,222.3,0,95,23
CUST_1060,12,35.44,125.4,1,71,11
CUST_1061,1,99.02,587.3,0,73,32
CUST_1061,2,18.28,737.0,0,79,4
CUST_1061,3,22.49,640.6,0,79,30
CUST_1061,4,53.89,353.0,0,20,29
CUST_1061,5,101.28,153.5,0,98,23
CUST_1061,6,27.25,486.1,0,63,22
CUST_1061,7,1.42,175.6,1,61,31
CUST_1061,8,11.87,518.4,0,46,18
CUST_1061,9,24.16,361.4,0,73,30
CUST_1061,10,33.35,732.6,2,36,31
CUST_1061,11,48.02,766.1,0,33,8
CUST_1061,12,9.87,433.7,0,73,20
CUST_1062,1,35.01,687.8,0,78,34
CUST_1062,2,28.82,309.4,0,100,11
CUST_1062,3,10.1,622.5,0,71,37
CUST_1062,4,54.78,493.0,1,49,3
CUST_1062,5,38.36,784.5,0,33,0
CUST_1062,6,9.1,332.2,0,20,24
CUST_1062,7,13.44,785.2,0,50,10
CUST_1062,8,25.02,212.9,1,46,25
CUST_1062,9,24.19,664.5,2,78,15
CUST_1062,10,21.57,503.5,0,25,4
CUST_1062,11,37.53,369.1,0,37,26
CUST_1062,12,23.37,403.0,0,115,13
CUST_1063,1,4.65,209.8,0,111,7
CUST_1063,2,13.41,127.8,0,102,10
CUST_1063,3,152.62,406.8,0,39,21
CUST_1063,4,37.64,452.1,1,41,1
CUST_1063,5,8.87,144.8,0,36,17
CUST_1063,6,102.18,713.1,0,34,20
CUST_1063,7,69.88,474.1,0,114,20
CUST_1063,8,22.36,568.2,0,41,18
CUST_1063,9,12.01,278.9,0,58,9
CUST_1063,10,245.32,132.7,0,100,18
CUST_1063,11,23.05,371.5,0,67,34
CUST_1063,12,27.54,431.9,1,61,3
CUST_1064,1,70.48,154.9,0,25,10
CUST_1064,2,20.02,145.2,0,50,39
CUST_1064,3,45.37,500.0,0,56,0
CUST_1064,4,33.07,407.0,0,24,32
CUST_1064,5,3.15,696.2,0,91,36
CUST_1064,6,79.26,431.5,0,59,28
CUST_1064,7,29.98,631.5,0,27,4
CUST_1064,8,1.28,574.9,1,73,17
CUST_1064,9,18.68,257.2,1,52,27
CUST_1064,10,15.59,763.7,0,40,35
CUST_1064,11,23.67,398.7,0,95,17
CUST_1064,12,24.34,555.5,0,22,11
CUST_1065,1,5.4,529.7,0,98,18
CUST_1065,2,5.58,701.1,1,25,13
CUST_1065,3,4.49,693.5,0,79,10
CUST_1065,4,13.83,502.9,0,103,10
CUST_1065,5,6.08,360.4,2,35,4
CUST_1065,6,46.12,122.6,0,87,10
CUST_1065,7,92.87,293.0,0,82,3
CUST_1065,8,27.12,174.6,1,94,30
CUST_1065,9,2.33,593.1,1,70,29
CUST_1065,10,28.48,706.0,0,91,27
CUST_1065,11,23.62,335.0,0,52,14
CUST_1065,12,6.94,596.4,0,117,16
CUST_1066,1,22.11,408.3,0,31,22
CUST_1066,2,3.57,621.7,0,41,22
CUST_1066,3,10.64,513.9,0,75,25
CUST_1066,4,11.32,244.2,2,76,0
CUST_1066,5,85.69,111.5,1,63,32
CUST_1066,6,7.84,497.9,0,71,16
CUST_1066,7,44.51,488.7,0,97,30
CUST_1066,8,32.0,310.0,1,73,9
CUST_1066,9,11.39,356.8,1,77,25
CUST_1066,10,51.03,797.7,1,67,13
CUST_1066,11,52.1,555.0,0,102,3
CUST_1066,12,86.51,428.1,1,84,29
CUST_1067,1,59.88,309.0,0,28,22
CUST_1067,2,1.72,532.6,0,109,8
CUST_1067,3,19.38,163.7,0,92,30
CUST_1067,4,0.4,706.4,0,94,25
CUST_1067,5,41.35,553.9,0,42,37
CUST_1067,6,22.41,516.7,0,67,5
CUST_1067,7,106.31,407.3,1,54,32
CUST_1067,8,3.47,132.2,0,48,24
CUST_1067,9,4.38,295.4,0,31,38
CUST_1067,10,7.34,404.3,0,111,34
CUST_1067,11,2.4,658.9,1,59,38
CUST_1067,12,76.24,159.6,0,94,9
CUST_1068,1,39.27,540.8,0,49,37
CUST_1068,2,18.27,207.8,0,95,15
CUST_1068,3,21.65,263.5,0,60,8
CUST_1068,4,9.69,517.9,0,69,25
CUST_1068,5,11.01,480.9,0,44,14
CUST_1068,6,6.38,445.1,0,68,17
CUST_1068,7,103.33,490.4,0,72,17
CUST_1068,8,85.26,229.5,0,95,11
CUST_1068,9,22.88,164.2,0,31,11
CUST_1068,10,7.82,157.7,0,35,12
CUST_1068,11,20.2,162.9,0,112,13
CUST_1068,12,47.08,241.8,0,25,39
CUST_1069,1,2.75,723.1,0,30,22
CUST_1069,2,6.93,655.5,0,23,20
CUST_1069,3,1.6,730.1,1,63,34
CUST_1069,4,18.03,744.2,1,28,12
CUST_1069,5,54.01,130.7,0,111,23
CUST_1069,6,209.08,150.6,0,115,23
CUST_1069,7,109.13,173.1,0,50,17
CUST_1069,8,9.76,399.0,0,97,22
CUST_1069,9,7.89,784.3,0,85,5
CUST_1069,10,4.43,385.1,1,59,9
CUST_1069,11,51.14,440.4,1,69,14
CUST_1069,12,6.79,595.5,0,111,20
CUST_1070,1,67.96,626.7,0,73,27
CUST_1070,2,48.82,284.3,2,20,3
CUST_1070,3,74.28,486.3,1,20,6
CUST_1070,4,41.25,319.3,0,86,29
CUST_1070,5,16.23,319.5,0,35,7
CUST_1070,6,25.05,431.6,0,29,35
CUST_1070,7,46.42,380.2,0,117,31
CUST_1070,8,118.73,691.4,0,106,22
CUST_1070,9,26.31,397.9,1,102,15
CUST_1070,10,19.13,562.3,1,75,26
CUST_1070,11,52.88,374.5,1,59,2
CUST_1070,12,17.41,425.5,0,101,18
CUST_1071,1,11.55,456.3,0,102,25
CUST_1071,2,6.79,480.0,0,30,34
CUST_1071,3,60.61,530.8,0,56,37
CUST_1071,4,3.38,254.6,0,117,1
CUST_1071,5,19.15,325.5,0,108,30
CUST_1071,6,9.47,674.0,0,64,26
CUST_1071,7,92.67,165.9,2,39,3
CUST_1071,8,3.83,124.8,1,65,33
CUST_1071,9,74.61,399.2,0,62,24
CUST_1071,10,67.69,504.6,0,97,26
CUST_1071,11,11.02,347.7,0,81,29
CUST_1071,12,27.99,682.0,0,82,16
CUST_1072,1,9.5,790.2,4,114,4
CUST_1072,2,39.46,668.0,0,93,28
CUST_1072,3,25.84,195.6,0,99,17
CUST_1072,4,40.93,276.8,0,114,38
CUST_1072,5,68.07,537.2,0,92,31
CUST_1072,6,83.61,559.0,0,106,20
CUST_1072,7,38.01,495.9,0,55,28
CUST_1072,8,23.69,795.5,1,42,15
CUST_1072,9,39.16,165.4,0,37,22
CUST_1072,10,35.89,677.6,0,24,0
CUST_1072,11,60.68,790.8,0,108,33
CUST_1072,12,53.18,768.3,0,56,10
CUST_1073,1,5.11,202.4,0,77,29
CUST_1073,2,40.82,598.0,0,37,38
CUST_1073,3,20.02,386.3,1,96,0
CUST_1073,4,21.99,464.6,0,93,19
CUST_1073,5,48.26,483.4,1,101,34
CUST_1073,6,32.29,161.9,0,103,6
CUST_1073,7,45.16,179.0,2,109,23
CUST_1073,8,4.01,556.0,0,44,12
CUST_1073,9,93.58,146.8,0,65,29
CUST_1073,10,18.29,266.8,1,30,35
CUST_1073,11,9.89,652.3,0,58,3
CUST_1073,12,47.18,219.3,0,115,9
CUST_1074,1,29.15,644.3,0,58,33
CUST_1074,2,46.49,655.7,0,84,19
CUST_1074,3,24.84,231.4,0,95,4
CUST_1074,4,10.18,678.2,0,47,21
CUST_1074,5,12.53,585.9,0,102,10
CUST_1074,6,20.69,105.8,2,72,9
CUST_1074,7,35.98,494.5,1,81,24
CUST_1074,8,131.93,527.2,1,82,33
CUST_1074,9,25.67,123.3,0,28,22
CUST_1074,10,40.29,318.2,0,94,3
CUST_1074,11,9.85,579.3,0,65,27
CUST_1074,12,24.23,438.1,1,29,22
CUST_1075,1,37.28,579.6,0,112,31
CUST_1075,2,1.91,704.7,0,43,27
CUST_1075,3,27.93,574.0,0,56,30
CUST_1075,4,72.31,764.7,0,38,39
CUST_1075,5,2.15,551.3,0,28,2
CUST_1075,6,4.1,440.9,0,37,19
CUST_1075,7,50.86,333.6,1,35,39
CUST_1075,8,126.08,402.5,0,57,35
CUST_1075,9,27.01,152.0,0,25,32
CUST_1075,10,59.93,246.9,0,30,19
CUST_1075,11,11.82,597.4,1,23,13
CUST_1075,12,3.75,421.1,0,54,10
CUST_1076,1,7.94,594.7,0,78,13
CUST_1076,2,24.13,160.6,0,90,20
CUST_1076,3,63.8,133.7,0,108,28
CUST_1076,4,7.11,674.2,0,101,28
CUST_1076,5,13.45,223.7,0,99,18
CUST_1076,6,30.56,128.8,0,86,3
CUST_1076,7,5.57,201.9,0,64,16
CUST_1076,8,81.2,352.7,1,42,1
CUST_1076,9,7.15,496.2,1,88,34
CUST_1076,10,38.7,155.3,0,72,16
CUST_1076,11,0.95,485.4,2,109,0
CUST_1076,12,78.63,740.5,0,50,31
CUST_1077,1,1.02,223.9,1,114,34
CUST_1077,2,16.26,507.2,0,53,31
CUST_1077,3,49.15,606.8,0,33,31
CUST_1077,4,37.35,221.8,0,38,13
CUST_1077,5,1.65,360.4,0,62,4
CUST_1077,6,11.1,490.6,0,61,24
CUST_1077,7,54.29,269.5,0,51,32
CUST_1077,8,14.26,281.5,0,87,23
CUST_1077,9,47.89,416.0,1,77,29
CUST_1077,10,16.26,425.5,0,114,14
CUST_1077,11,5.55,169.0,1,72,23
CUST_1077,12,34.61,473.6,1,22,10
CUST_1078,1,17.84,526.4,0,47,7
CUST_1078,2,26.81,454.4,1,42,13
CUST_1078,3,6.17,116.7,0,81,7
CUST_1078,4,30.01,509.6,0,89,17
CUST_1078,5,16.31,660.6,0,30,6
CUST_1078,6,5.15,404.9,0,52,28
CUST_1078,7,3.43,318.0,0,103,20
CUST_1078,8,15.83,219.9,0,26,38
CUST_1078,9,104.7,397.7,0,24,30
CUST_1078,10,41.63,481.7,0,93,4
CUST_1078,11,13.84,526.3,1,114,12
CUST_1078,12,1.9,134.2,0,50,22
CUST_1079,1,49.33,323.7,0,58,31
CUST_1079,2,31.69,684.8,0,59,9
CUST_1079,3,22.57,784.3,1,21,24
CUST_1079,4,13.56,354.5,0,89,32
CUST_1079,5,2.32,275.5,0,117,3
CUST_1079,6,5.61,767.9,0,31,35
CUST_1079,7,14.47,414.4,2,86,27
CUST_1079,8,1.3,537.1,1,117,19
CUST_1079,9,4.63,158.2,0,86,32
CUST_1079,10,28.05,655.3,0,82,13
CUST_1079,11,28.19,735.1,0,35,17
CUST_1079,12,40.01,699.1,0,88,4
CUST_1080,1,0.07,654.8,0,57,14
CUST_1080,2,5.12,451.9,0,105,2
CUST_1080,3,22.17,605.7,0,24,7
CUST_1080,4,13.19,123.8,1,80,32
CUST_1080,5,9.87,561.8,1,66,24
CUST_1080,6,16.42,142.8,1,22,9
CUST_1080,7,101.35,173.7,0,108,14
CUST_1080,8,3.45,215.3,0,31,14
CUST_1080,9,37.4,529.4,0,51,15
CUST_1080,10,56.49,540.8,0,83,15
CUST_1080,11,96.49,646.0,0,32,12
CUST_1080,12,0.65,713.5,0,56,25
CUST_1081,1,28.13,120.2,0,105,38
CUST_1081,2,13.33,298.7,1,23,38
CUST_1081,3,77.94,752.2,0,29,1
CUST_1081,4,6.81,581.5,0,24,36
CUST_1081,5,21.32,401.3,1,30,7
CUST_1081,6,36.02,133.2,0,98,17
CUST_1081,7,19.11,761.3,0,58,16
CUST_1081,8,47.23,396.6,0,49,6
CUST_1081,9,3.93,313.8,0,67,31
CUST_1081,10,39.98,233.5,1,47,29
CUST_1081,11,31.93,697.2,0,87,39
CUST_1081,12,14.41,499.9,0,86,16
CUST_1082,1,37.01,240.6,0,106,38
CUST_1082,2,30.05,196.8,0,96,10
CUST_1082,3,4.81,276.2,0,49,35
CUST_1082,4,26.66,695.6,1,101,28
CUST_1082,5,45.33,226.2,0,43,22
CUST_1082,6,8.26,543.1,0,30,16
CUST_1082,7,2.96,220.6,0,69,8
CUST_1082,8,43.88,576.4,0,59,26
CUST_1082,9,13.44,426.3,0,21,39
CUST_1082,10,26.26,100.5,1,88,27
CUST_1082,11,13.75,140.5,1,118,8
CUST_1082,12,7.36,524.7,0,48,25
CUST_1083,1,6.7,484.7,0,115,34
CUST_1083,2,38.15,674.3,0,61,29
CUST_1083,3,52.0,266.5,1,48,4
CUST_1083,4,37.13,307.4,0,106,35
CUST_1083,5,13.98,465.8,0,50,15
CUST_1083,6,21.71,217.6,1,23,23
CUST_1083,7,27.17,233.4,0,77,16
CUST_1083,8,4.54,141.9,0,56,12
CUST_1083,9,37.59,777.4,0,44,37
CUST_1083,10,30.81,663.0,0,116,27
CUST_1083,11,12.26,631.8,0,103,15
CUST_1083,12,118.34,248.6,0,29,17
CUST_1084,1,21.74,363.3,0,59,0
CUST_1084,2,21.28,363.1,0,20,2
CUST_1084,3,55.74,167.0,0,28,7
CUST_1084,4,74.72,774.0,0,99,9
CUST_1084,5,15.63,737.8,0,77,16
CUST_1084,6,4.68,376.6,0,75,4
CUST_1084,7,22.85,727.1,0,111,38
CUST_1084,8,35.69,511.3,1,109,25
CUST_1084,9,46.4,781.0,0,73,39
CUST_1084,10,1.77,533.9,0,118,4
CUST_1084,11,47.98,724.6,0,115,9
CUST_1084,12,19.27,799.9,1,53,32
CUST_1085,1,8.9,748.9,0,64,11
CUST_1085,2,6.15,741.9,1,50,12
CUST_1085,3,12.86,789.6,0,77,25
CUST_1085,4,40.15,143.4,0,78,21
CUST_1085,5,0.99,333.4,1,28,26
CUST_1085,6,8.04,620.9,0,43,4
CUST_1085,7,14.02,351.3,1,97,13
CUST_1085,8,2.75,521.8,0,83,26
CUST_1085,9,56.25,478.8,0,102,18
CUST_1085,10,106.34,140.9,0,24,33
CUST_1085,11,19.7,255.3,0,88,20
CUST_1085,12,7.99,427.0,1,101,8
CUST_1086,1,52.24,127.7,0,33,21
CUST_1086,2,51.51,350.7,0,85,7
CUST_1086,3,2.71,727.4,0,80,2
CUST_1086,4,9.36,434.7,0,44,29
CUST_1086,5,3.09,626.5,0,87,34
CUST_1086,6,0.17,784.7,0,25,39
CUST_1086,7,4.01,194.2,0,59,38
CUST_1086,8,2.44,453.7,0,60,35
CUST_1086,9,55.96,128.2,0,66,3
CUST_1086,10,11.83,312.0,0,47,24
CUST_1086,11,2.97,189.9,1,42,23
CUST_1086,12,109.19,459.3,0,97,5
CUST_1087,1,23.49,146.4,0,73,18
CUST_1087,2,19.7,799.2,1,81,33
CUST_1087,3,43.41,260.8,0,115,7
CUST_1087,4,25.21,720.7,0,104,14
CUST_1087,5,9.85,652.2,0,52,19
CUST_1087,6,13.27,306.9,0,71,27
CUST_1087,7,48.33,115.0,0,98,11
CUST_1087,8,24.41,574.2,0,54,6
CUST_1087,9,5.2,611.8,0,46,20
CUST_1087,10,84.44,715.3,1,59,22
CUST_1087,11,37.12,702.5,0,110,11
CUST_1087,12,6.04,206.9,0,70,2
CUST_1088,1,34.35,286.2,0,94,28
CUST_1088,2,24.52,630.6,2,59,0
CUST_1088,3,8.02,279.1,0,55,8
CUST_1088,4,75.39,247.2,0,29,10
CUST_1088,5,36.29,486.9,0,104,32
CUST_1088,6,66.25,108.6,0,53,3
CUST_1088,7,5.52,461.2,0,118,21
CUST_1088,8,10.77,561.8,0,69,25
CUST_1088,9,17.26,647.4,0,40,1
CUST_1088,10,22.09,220.7,0,103,17
CUST_1088,11,9.51,491.6,0,92,33
CUST_1088,12,21.54,798.8,0,31,16
CUST_1089,1,13.31,383.7,0,81,1
CUST_1089,2,9.12,703.0,0,96,1
CUST_1089,3,0.94,689.4,0,42,13
CUST_1089,4,20.01,670.1,0,24,25
CUST_1089,5,53.92,128.0,1,62,17
CUST_1089,6,18.98,236.3,1,46,33
CUST_1089,7,172.74,128.3,1,74,2
CUST_1089,8,14.38,199.5,2,82,14
CUST_1089,9,11.56,692.5,0,51,23
CUST_1089,10,30.87,453.5,1,116,7
CUST_1089,11,9.49,335.7,0,35,8
CUST_1089,12,0.74,189.2,1,35,7
CUST_1090,1,15.68,329.8,0,47,33
CUST_1090,2,19.37,736.4,0,111,11
CUST_1090,3,50.96,539.8,1,55,23
CUST_1090,4,4.65,787.5,0,86,28
CUST_1090,5,15.4,284.3,1,107,0
CUST_1090,6,69.03,759.9,0,98,8
CUST_1090,7,8.22,748.2,1,25,30
CUST_1090,8,93.94,634.9,0,115,22
CUST_1090,9,50.53,438.7,0,43,4
CUST_1090,10,1.55,159.6,0,56,38
CUST_1090,11,12.38,409.8,0,42,3
CUST_1090,12,12.35,601.2,0,59,7
CUST_1091,1,18.82,696.1,1,110,13
CUST_1091,2,63.06,394.3,0,76,19
CUST_1091,3,24.47,278.2,0,66,37
CUST_1091,4,14.53,277.2,0,47,28
CUST_1091,5,10.67,383.9,0,118,4
CUST_1091,6,62.23,231.9,0,113,6
CUST_1091,7,172.45,650.9,1,76,25
CUST_1091,8,7.97,708.6,0,57,22
CUST_1091,9,1.91,378.8,2,60,28
CUST_1091,10,2.57,607.3,1,115,19
CUST_1091,11,61.42,508.1,0,21,30
CUST_1091,12,104.63,466.3,1,109,24
CUST_1092,1,9.3,676.4,0,100,2
CUST_1092,2,22.11,727.8,1,106,33
CUST_1092,3,72.41,229.4,2,79,12
CUST_1092,4,9.53,761.2,0,24,10
CUST_1092,5,19.44,342.3,0,98,11
CUST_1092,6,5.81,595.3,0,100,11
CUST_1092,7,29.22,191.1,2,71,22
CUST_1092,8,34.19,502.4,1,75,6
CUST_1092,9,59.85,239.5,0,47,4
CUST_1092,10,20.82,295.2,0,61,18
CUST_1092,11,63.18,380.7,0,101,23
CUST_1092,12,29.98,247.6,2,88,33
CUST_1093,1,8.26,221.7,1,86,14
CUST_1093,2,56.7,209.3,0,67,8
CUST_1093,3,23.69,499.2,0,115,16
CUST_1093,4,9.08,721.9,0,96,7
CUST_1093,5,20.94,537.6,1,96,21
CUST_1093,6,32.25,785.1,1,37,23
CUST_1093,7,23.87,280.3,0,61,9
CUST_1093,8,50.94,765.2,0,110,27
CUST_1093,9,6.3,139.2,1,98,22
CUST_1093,10,63.91,295.6,1,111,30
CUST_1093,11,36.02,714.1,0,22,7
CUST_1093,12,158.63,356.9,0,91,38
CUST_1094,1,5.09,387.8,0,20,12
CUST_1094,2,21.44,367.3,1,69,27
CUST_1094,3,57.72,308.2,0,109,14
CUST_1094,4,13.6,184.0,0,104,31
CUST_1094,5,6.19,712.3,1,27,35
CUST_1094,6,6.71,338.0,1,59,34
CUST_1094,7,168.98,365.9,0,87,0
CUST_1094,8,18.22,364.6,0,53,23
CUST_1094,9,10.1,616.4,0,71,24
CUST_1094,10,65.51,704.7,0,72,28
CUST_1094,11,103.4,540.3,1,60,5
CUST_1094,12,23.52,757.4,1,104,33
CUST_1095,1,47.8,771.2,0,45,7
CUST_1095,2,31.83,426.7,0,52,13
CUST_1095,3,18.52,708.0,1,69,27
CUST_1095,4,2.42,427.0,1,118,4
CUST_1095,5,51.21,123.6,0,36,0
CUST_1095,6,44.57,263.4,1,21,25
CUST_1095,7,2.82,496.2,2,83,37
CUST_1095,8,25.51,340.1,0,111,19
CUST_1095,9,20.38,727.2,1,64,34
CUST_1095,10,14.65,322.7,2,103,21
CUST_1095,11,13.71,585.9,0,105,9
CUST_1095,12,43.24,717.2,1,20,10
CUST_1096,1,18.53,578.4,0,67,8
CUST_1096,2,34.95,172.1,0,28,34
CUST_1096,3,2.39,108.1,0,85,11
CUST_1096,4,83.07,316.7,1,112,15
CUST_1096,5,6.67,778.5,0,25,19
CUST_1096,6,1.77,342.9,0,35,23
CUST_1096,7,14.51,567.4,0,61,31
CUST_1096,8,39.44,537.1,0,85,21
CUST_1096,9,12.25,692.0,0,74,33
CUST_1096,10,7.07,243.4,0,53,35
CUST_1096,11,0.32,168.3,0,69,32
CUST_1096,12,20.22,661.7,0,35,8
CUST_1097,1,19.6,382.3,0,65,36
CUST_1097,2,3.24,755.2,1,62,34
CUST_1097,3,33.46,521.8,1,52,12
CUST_1097,4,43.68,780.8,0,39,5
CUST_1097,5,65.39,537.4,1,71,31
CUST_1097,6,21.33,125.6,2,27,20
CUST_1097,7,61.07,623.2,1,112,39
CUST_1097,8,23.82,323.3,0,111,11
CUST_1097,9,16.22,480.3,1,53,1
CUST_1097,10,3.83,710.0,0,81,34
CUST_1097,11,17.69,585.0,0,117,19
CUST_1097,12,42.84,303.7,1,26,11
CUST_1098,1,1.43,612.1,0,98,13
CUST_1098,2,49.66,461.2,0,88,2
CUST_1098,3,7.06,105.7,0,44,15
CUST_1098,4,10.54,279.5,1,34,10
CUST_1098,5,5.18,423.4,0,47,8
CUST_1098,6,21.31,416.1,0,102,30
CUST_1098,7,2.19,140.6,1,100,36
CUST_1098,8,7.55,445.1,1,67,1
CUST_1098,9,53.75,142.5,0,112,29
CUST_1098,10,137.61,493.5,1,33,31
CUST_1098,11,7.97,704.4,1,29,16
CUST_1098,12,10.42,113.0,0,90,16
CUST_1099,1,54.02,759.6,0,22,26
CUST_1099,2,45.17,733.5,0,118,16
CUST_1099,3,9.18,740.3,0,29,34
CUST_1099,4,25.45,449.4,0,55,7
CUST_1099,5,13.3,688.5,0,51,6
CUST_1099,6,63.85,250.4,0,43,29
CUST_1099,7,46.56,576.5,0,41,15
CUST_1099,8,2.24,785.0,0,68,36
CUST_1099,9,21.87,183.3,1,99,11
CUST_1099,10,27.46,570.6,0,41,38
CUST_1099,11,20.4,769.4,0,114,32
CUST_1099,12,58.12,757.0,0,57,1
CUST_1100,1,30.44,578.4,0,104,8
CUST_1100,2,58.05,578.2,0,31,35
CUST_1100,3,37.91,430.7,0,28,10
CUST_1100,4,3.63,293.9,0,69,21
CUST_1100,5,48.75,158.4,0,84,23
CUST_1100,6,53.86,306.1,0,105,30
CUST_1100,7,25.88,287.1,0,114,33
CUST_1100,8,96.75,281.3,2,62,24
CUST_1100,9,7.93,134.1,0,21,33
CUST_1100,10,56.77,639.8,0,105,4
CUST_1100,11,2.08,337.4,0,54,13
CUST_1100,12,49.04,553.2,0,104,19
