customer_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
CUST_1253,91.27,97.71,95.02,84.58,87.49,83.66,104.03,90.32,95.53,100.36,109.26,107.29
CUST_1254,96.6,89.98,94.99,79.25,92.55,90.54,98.55,82.04,76.87,93.33,95.76,81.58
CUST_1255,93.28,111.33,90.39,118.96,110.07,108.94,116.59,94.58,107.39,116.45,112.69,91.1
CUST_1256,61.06,79.09,59.67,70.95,77.01,77.81,52.99,75.52,54.77,78.79,81.62,65.61
CUST_1257,96.91,107.33,100.25,110.02,100.22,94.13,95.36,90.68,110.2,106.43,103.69,108.17
CUST_1258,52.29,40.3,52.3,60.16,68.7,58.37,69.22,55.88,44.41,52.81,58.8,54.74
CUST_1259,76.86,65.31,78.94,68.53,72.32,76.54,81.8,59.2,78.88,57.79,78.56,60.53
CUST_1260,73.48,61.7,65.88,76.88,80.81,72.09,63.58,55.59,83.87,67.65,75.33,74.21
CUST_1261,63.33,68.96,73.69,71.78,73.04,52.59,78.38,72.84,66.15,60.08,49.85,75.44
CUST_1262,111.25,102.83,94.73,119.26,114.31,120.78,112.2,99.39,107.18,116.41,97.04,95.77
CUST_1263,58.78,34.1,33.39,49.05,58.31,41.89,59.51,50.08,51.96,35.41,59.71,48.19
CUST_1264,40.28,59.26,62.32,57.39,64.94,54.61,51.79,59.84,61.78,66.15,65.27,58.62
CUST_1265,136.91,126.87,129.7,127.39,137.66,127.77,116.47,118.84,130.82,125.14,117.05,121.03
CUST_1266,111.64,110.02,111.13,136.12,112.48,114.99,134.2,127.37,125.17,116.29,119.63,122.21
CUST_1267,24.6,44.54,24.97,52.55,41.12,25.52,30.1,25.05,50.9,51.08,48.7,40.23
CUST_1268,53.43,57.24,52.06,57.99,44.98,52.86,62.78,50.43,62.42,35.52,53.85,35.54
CUST_1269,121.82,102.47,112.65,115.77,121.03,117.58,115.2,115.72,124.03,103.99,123.7,101.47
CUST_1270,101.02,108.45,89.21,87.64,99.64,94.98,96.43,89.25,97.33,86.21,99.79,91.77
CUST_1271,74.07,87.84,79.04,99.02,93.68,99.93,98.94,78.98,82.79,90.33,86.26,101.16
CUST_1272,90.77,80.08,86.66,84.06,88.26,103.89,97.5,82.78,77.9,77.71,76.67,100.86
CUST_1273,53.28,46.72,41.21,32.71,27.78,33.39,41.8,45.96,33.34,34.26,27.09,26.87
CUST_1274,99.3,111.86,84.9,84.59,97.56,110.82,94.29,103.76,85.76,99.85,90.38,111.5
CUST_1275,44.66,31.42,34.89,41.54,32.98,36.99,33.02,32.82,51.89,26.9,28.46,38.15
CUST_1276,122.09,119.16,117.73,113.47,131.69,121.16,108.59,123.6,135.95,130.97,113.12,134.96
CUST_1277,50.12,54.11,48.77,53.1,37.98,56.35,35.75,37.5,42.12,46.23,36.55,40.97
CUST_1278,86.58,88.65,71.94,86.93,70.52,68.11,72.22,80.72,72.32,77.38,69.79,74.16
CUST_1279,92.1,104.14,100.67,94.95,86.65,111.93,104.86,108.92,91.16,96.27,110.96,92.36
CUST_1280,81.48,69.25,84.62,78.7,84.47,63.53,77.14,79.01,88.27,68.52,85.03,84.26
CUST_1281,35.23,48.64,42.62,53.48,55.05,31.1,43.63,53.04,45.74,46.68,43.35,47.58
CUST_1282,49.44,50.61,39.44,40.25,50.91,47.45,41.96,40.32,59.03,57.72,43.36,36.04
CUST_1283,108.13,115.29,113.29,105.31,118.59,101.3,108.17,127.39,111.98,109.97,106.11,110.1
CUST_1284,68.92,85.34,78.86,83.03,60.94,67.05,85.29,70.87,76.66,72.85,86.45,80.06
CUST_1285,45.1,57.64,71.65,62.17,57.09,69.02,65.49,45.66,55.81,71.57,71.19,68.51
CUST_1286,77.79,70.17,69.15,65.25,74.99,64.78,62.4,77.5,58.05,61.99,72.87,58.42
CUST_1287,84.15,83.84,69.36,73.27,60.75,75.08,82.11,80.53,71.24,80.84,56.35,62.13
CUST_1288,86.37,103.66,91.85,112.76,98.59,101.14,106.9,92.98,84.35,112.9,90.42,85.65
CUST_1289,107.35,79.22,97.8,106.66,102.15,90.48,85.82,100.61,83.73,95.17,90.79,99.39
CUST_1290,79.84,53.87,58.74,58.76,75.48,65.86,67.69,69.74,71.39,54.88,65.74,52.55
CUST_1291,96.66,116.31,106.39,99.11,112.42,99.39,120.28,114.27,110.81,106.33,109.39,98.73
CUST_1292,82.35,69.91,75.83,77.38,96.25,71.86,95.63,94.17,89.2,92.31,91.55,88.1
CUST_1293,50.97,59.01,59.1,55.32,68.52,60.04,73.26,50.87,77.66,59.32,75.01,73.46
CUST_1294,85.57,85.33,99.49,84.17,94.09,87.94,81.08,76.63,103.81,82.03,82.49,78.34
CUST_1295,66.8,83.78,71.75,69.61,89.08,87.37,73.61,83.6,71.66,83.28,66.68,72.78
CUST_1296,46.31,52.9,32.46,33.11,41.76,33.34,34.69,37.78,39.89,49.45,44.28,55.31
CUST_1297,95.51,93.67,103.83,88.61,82.0,97.13,95.8,96.2,86.3,90.61,103.33,94.23
CUST_1298,87.06,75.71,68.06,67.41,85.27,80.22,77.58,73.34,85.91,64.25,75.95,69.13
CUST_1299,71.19,64.26,81.11,70.85,59.15,68.54,67.28,69.44,79.32,64.59,56.99,73.89
CUST_1300,108.6,107.04,115.69,119.45,121.82,129.24,114.62,116.79,118.45,103.58,106.12,115.73
CUST_1301,54.77,80.16,68.2,80.51,82.06,64.86,62.08,75.85,71.14,79.05,56.1,66.04
CUST_1302,94.07,99.18,77.34,83.84,86.36,99.2,78.24,83.29,102.38,102.63,80.66,103.52
CUST_1303,22.55,34.75,37.1,45.73,42.3,28.35,43.82,43.28,33.14,28.05,38.62,37.66
CUST_1304,116.12,131.78,135.24,129.07,114.18,114.78,124.0,130.49,108.75,127.65,118.04,134.04
CUST_1305,115.76,106.77,98.15,116.39,116.61,98.2,105.22,104.04,121.08,123.56,112.14,98.5
CUST_1306,94.87,88.47,108.79,88.31,102.71,91.61,106.14,85.17,105.17,101.32,93.56,88.02
CUST_1307,33.01,43.46,33.11,31.44,29.75,43.96,36.22,46.91,56.07,55.81,29.04,29.71
CUST_1308,51.85,50.57,61.26,48.89,51.45,58.96,56.28,69.81,55.98,69.96,62.6,56.85
CUST_1309,66.76,85.33,61.03,75.46,67.79,86.03,83.41,64.49,72.25,67.82,69.6,62.31
CUST_1310,111.98,100.73,103.65,107.52,100.31,104.65,114.84,100.2,119.15,95.27,94.52,122.31
CUST_1311,70.63,78.96,63.88,73.88,82.19,67.85,90.41,75.63,67.15,81.82,91.53,66.8
CUST_1312,111.61,105.49,95.07,118.69,118.2,102.45,121.33,93.1,108.62,106.18,95.18,93.12
CUST_1313,126.05,124.74,100.4,105.03,106.82,125.8,123.43,102.41,118.48,110.53,107.64,119.47
CUST_1314,45.25,55.64,55.97,54.44,56.06,36.56,35.07,29.79,48.95,46.73,30.4,30.89
CUST_1315,82.19,75.24,68.82,75.65,82.84,65.45,60.06,82.15,80.47,81.67,70.13,63.34
CUST_1316,81.06,65.42,67.98,77.29,57.11,78.41,63.7,55.88,73.56,67.51,58.66,79.21
CUST_1317,60.77,55.18,72.48,52.38,62.51,63.93,54.11,54.61,63.19,57.85,63.45,76.67
CUST_1318,84.99,89.84,66.29,66.21,64.12,75.91,87.75,80.4,79.88,87.03,60.56,69.48
CUST_1319,74.1,89.4,94.93,101.74,90.71,88.73,100.14,85.46,92.5,89.31,102.67,75.27
CUST_1320,67.02,72.26,55.35,45.27,58.59,46.68,67.82,56.06,69.03,52.87,62.2,73.12
CUST_1321,49.63,35.25,50.02,49.83,40.05,30.16,57.8,53.74,41.23,54.54,33.47,47.06
CUST_1322,42.59,40.5,58.58,53.25,48.39,59.05,55.03,42.34,38.11,55.4,40.75,38.14
CUST_1323,87.07,67.14,68.87,84.43,94.96,93.48,67.92,77.14,73.68,72.07,79.19,72.05
CUST_1324,77.03,70.63,78.05,77.41,78.05,87.19,71.86,62.78,79.35,90.25,89.4,76.59
CUST_1325,83.71,86.86,74.48,67.94,61.87,78.44,82.52,83.53,81.21,81.41,85.54,72.63
CUST_1326,73.29,69.28,80.6,85.24,74.53,71.43,72.72,87.55,70.07,85.41,75.81,66.58
CUST_1327,106.71,82.76,89.79,90.94,107.51,97.18,89.86,88.55,87.76,98.02,84.3,80.19
CUST_1328,96.78,89.4,105.71,105.25,94.25,83.29,98.24,99.4,91.51,92.29,90.54,87.77
CUST_1329,82.01,69.58,79.58,80.01,88.09,92.82,84.8,72.77,79.5,83.48,76.05,92.26
CUST_1330,48.63,52.92,47.22,46.84,65.31,56.72,48.85,50.79,54.08,53.18,35.68,49.15
CUST_1331,81.04,94.23,84.96,88.17,87.13,93.52,77.39,95.65,98.07,92.64,80.27,74.01
CUST_1332,113.26,132.7,118.17,127.46,118.59,132.8,121.18,113.64,120.46,124.38,107.24,136.4
CUST_1333,74.94,83.03,69.49,60.72,67.21,59.0,85.75,79.39,74.35,71.53,70.94,83.23
CUST_1334,63.15,73.78,87.41,76.03,67.48,64.8,83.75,82.45,81.0,70.7,66.46,87.05
CUST_1335,121.85,134.26,136.3,125.26,126.76,125.29,118.66,122.04,110.4,136.16,108.41,116.74
CUST_1336,114.71,100.4,107.27,116.51,104.49,100.29,113.17,107.84,96.03,95.11,115.4,108.02
CUST_1337,70.68,79.24,86.24,83.15,94.97,69.07,75.41,95.38,87.85,87.92,89.89,86.9
CUST_1338,98.87,101.97,100.68,89.67,86.79,97.89,102.76,102.41,78.03,88.19,87.95,86.7
CUST_1339,77.5,79.17,87.85,89.84,69.35,69.13,83.44,81.86,83.42,86.81,68.79,71.87
CUST_1340,81.69,66.16,68.81,71.39,67.04,68.93,75.9,78.99,91.35,87.14,77.51,81.45
CUST_1341,75.29,66.34,73.96,63.86,80.98,64.91,83.77,73.55,65.62,68.56,73.82,67.43
CUST_1342,72.13,70.26,74.86,58.05,60.75,81.18,73.84,71.59,85.23,58.34,65.19,86.4
CUST_1343,49.87,38.84,44.12,40.94,36.95,45.28,44.69,30.53,32.79,48.86,24.55,27.35
CUST_1344,61.41,50.93,57.81,69.5,69.57,55.41,41.3,68.07,62.03,69.3,57.03,70.61
CUST_1345,47.45,53.41,51.22,49.34,53.12,53.16,48.91,43.89,40.95,65.65,56.46,46.1
CUST_1346,108.8,115.14,98.18,97.91,98.04,109.63,98.77,98.77,92.06,92.86,112.99,101.95
CUST_1347,57.43,74.69,69.45,51.98,49.82,45.69,53.58,45.76,64.46,70.32,66.22,45.16
CUST_1348,112.34,116.23,121.2,109.65,120.7,120.56,113.66,121.58,115.31,108.37,107.46,102.82
CUST_1349,65.83,82.81,88.43,62.42,81.42,87.98,66.7,89.5,67.39,72.13,68.5,65.64
CUST_1350,89.87,93.03,95.2,91.96,83.35,84.49,96.99,99.42,91.06,93.54,98.31,78.09
CUST_1351,115.79,123.44,112.24,104.55,122.69,93.78,105.73,94.51,113.08,122.78,115.81,107.68
CUST_1352,98.73,78.05,105.42,83.84,95.58,90.32,96.78,106.89,86.09,103.14,100.96,78.57
CUST_1353,43.96,30.99,27.75,32.48,28.09,26.23,36.85,41.77,34.26,38.31,35.94,39.02
CUST_1354,90.01,103.03,99.06,81.03,83.17,84.82,99.48,92.3,84.83,105.08,101.3,89.53
CUST_1355,117.33,127.82,110.92,118.44,111.16,130.71,131.25,127.16,138.47,130.52,139.87,116.34
CUST_1356,129.75,111.1,101.84,114.13,127.55,129.78,112.48,120.93,103.77,102.5,130.07,109.72
CUST_1357,100.92,83.77,98.21,101.64,79.06,102.55,91.56,81.28,105.85,105.29,82.54,106.31
CUST_1358,73.76,69.02,59.6,59.47,65.97,75.39,76.41,67.32,66.05,78.31,77.11,82.23
CUST_1359,97.38,96.33,92.77,109.08,99.5,90.26,96.42,93.57,103.94,83.73,88.51,97.15
CUST_1360,75.23,73.93,88.45,93.44,67.71,96.43,69.94,81.04,82.32,70.25,90.29,84.22
CUST_1361,58.78,37.28,50.44,54.52,50.5,61.27,44.89,41.05,59.81,58.67,41.05,50.44
CUST_1362,59.69,74.63,68.23,53.22,69.48,62.5,52.38,52.27,66.17,74.26,53.6,75.83
CUST_1363,84.02,69.85,78.67,58.77,70.37,73.8,79.49,87.11,75.82,83.37,85.28,81.94
CUST_1364,62.53,60.29,48.42,53.05,67.04,68.75,55.7,62.68,63.47,48.97,67.52,43.65
CUST_1365,43.11,44.08,26.19,49.35,42.5,50.75,41.31,39.47,44.68,24.92,25.87,31.02
CUST_1366,72.78,92.09,81.07,81.58,69.83,70.81,85.19,79.63,89.14,75.84,74.91,96.41
CUST_1367,96.17,105.38,91.99,112.01,86.29,108.08,89.31,106.24,97.23,98.28,111.47,91.43
CUST_1368,101.4,98.5,84.38,80.58,88.35,101.11,73.14,90.86,95.45,95.32,88.42,97.93
CUST_1369,42.83,45.45,50.85,44.74,50.1,53.83,36.18,53.85,35.08,29.56,48.73,29.23
CUST_1370,41.85,57.25,61.88,58.02,56.34,60.36,37.4,33.81,43.2,34.35,49.98,54.13
CUST_1371,60.21,69.96,70.47,69.85,72.29,67.43,70.39,61.7,76.97,62.97,75.93,73.24
CUST_1372,117.28,119.65,117.66,97.15,104.44,122.83,98.33,119.82,120.34,99.92,109.2,112.6
CUST_1373,75.49,72.01,80.65,78.64,92.64,90.06,90.96,75.1,75.2,76.41,68.74,76.41
CUST_1374,105.35,112.61,104.48,110.82,100.0,111.72,104.33,103.62,115.9,90.56,93.79,90.36
CUST_1375,92.42,85.71,109.63,114.21,94.43,108.75,97.31,89.13,86.63,86.76,94.71,92.84
CUST_1376,82.45,92.47,83.95,81.33,76.16,85.75,93.69,81.78,79.9,91.54,90.89,83.97
CUST_1377,73.9,82.37,76.48,68.33,82.88,80.71,66.5,75.66,72.51,76.8,71.67,73.27
CUST_1378,55.83,69.01,75.65,62.14,67.89,68.46,75.14,68.54,69.37,55.56,72.61,64.88
CUST_1379,54.18,56.16,34.4,52.22,39.43,47.83,42.97,49.75,52.34,52.81,57.25,36.2
CUST_1380,44.04,66.83,72.94,46.38,54.41,45.87,53.66,50.5,63.1,63.91,69.46,64.59
CUST_1381,89.68,94.81,75.36,93.03,96.9,84.22,75.12,93.9,92.06,93.49,75.09,90.32
CUST_1382,74.94,99.7,80.13,98.32,96.94,88.71,89.63,84.49,91.85,73.78,79.22,84.1
CUST_1383,79.86,65.42,83.37,64.61,88.96,81.27,70.03,71.19,88.52,80.06,72.99,84.3
CUST_1384,47.12,40.18,57.27,54.89,57.69,42.11,63.48,57.48,50.91,63.14,53.87,54.24
CUST_1385,65.55,59.79,64.36,77.11,74.83,60.78,56.46,61.29,67.16,80.43,68.69,59.82
CUST_1386,55.13,58.63,55.87,66.29,45.9,48.9,47.61,44.31,55.74,56.24,60.49,51.17
CUST_1387,57.73,49.17,40.83,60.2,51.8,54.07,62.68,57.6,62.54,44.07,54.62,40.26
CUST_1388,116.69,100.87,105.8,98.12,113.5,104.41,120.29,109.46,118.16,101.15,117.64,123.69
CUST_1389,110.35,106.97,119.61,120.37,117.86,119.77,133.59,119.78,111.32,121.06,105.99,114.11
CUST_1390,84.37,87.08,93.52,105.21,110.66,114.05,108.21,110.1,89.42,86.91,98.08,97.77
CUST_1391,128.46,113.32,108.85,125.13,111.4,118.14,121.41,117.96,110.88,130.37,128.7,124.22
CUST_1392,111.71,104.55,121.81,111.11,114.38,92.13,96.97,92.0,92.54,119.49,104.5,102.56
CUST_1393,48.97,55.65,58.02,37.18,41.47,35.01,62.98,39.24,53.27,51.29,35.35,48.06
CUST_1394,77.66,54.23,62.05,74.7,62.08,63.83,61.31,81.25,65.02,69.87,51.69,71.07
CUST_1395,83.52,86.55,68.49,86.05,69.56,70.06,71.74,66.85,77.41,96.4,73.42,88.3
CUST_1396,74.55,65.76,72.61,77.88,63.32,50.67,56.52,67.04,57.75,67.74,71.88,60.45
CUST_1397,110.86,125.05,99.03,107.76,108.1,126.38,124.01,114.0,107.86,125.2,106.35,112.75
CUST_1398,124.59,116.98,137.43,118.1,127.96,130.61,124.92,109.18,120.09,123.5,115.44,113.84
CUST_1399,53.5,52.29,51.27,51.05,32.12,37.08,43.55,43.84,28.71,48.89,47.11,40.26
CUST_1400,66.17,60.13,60.29,62.91,74.11,64.11,67.3,73.92,77.27,63.59,51.93,78.23
CUST_1401,111.46,113.37,100.86,116.05,108.17,92.13,91.61,94.97,91.57,91.78,102.46,115.43
CUST_1402,104.94,102.55,101.11,99.44,89.42,88.12,113.43,109.87,115.11,94.11,100.68,85.65
CUST_1403,136.04,135.02,125.54,136.7,115.42,134.38,122.72,114.43,122.57,133.48,121.12,120.22
CUST_1404,120.15,123.24,117.51,128.95,102.47,111.87,117.97,123.79,103.93,122.77,127.89,122.03
CUST_1405,96.54,89.41,102.78,96.17,99.63,93.57,96.08,96.74,89.07,95.95,90.64,102.6
CUST_1406,108.06,122.34,122.32,108.8,117.78,100.48,99.43,118.87,116.62,123.83,119.91,125.78
CUST_1407,75.96,83.96,84.51,85.11,85.08,74.98,61.9,83.95,75.69,71.88,74.02,66.59
CUST_1408,105.46,98.17,95.87,98.18,83.34,105.36,86.34,110.14,98.0,108.49,102.57,85.2
CUST_1409,61.08,55.8,57.06,50.18,43.17,41.95,53.36,65.85,40.44,42.95,60.82,61.35
CUST_1410,78.02,83.68,65.96,74.67,71.67,82.99,87.79,92.46,93.36,68.39,87.49,89.82
CUST_1411,81.16,99.55,81.66,75.25,78.38,88.81,93.25,83.07,86.66,83.29,94.47,87.29
CUST_1412,47.03,52.91,68.57,73.81,54.71,74.37,47.09,56.21,66.95,46.63,48.43,50.29
CUST_1413,117.28,112.87,113.61,127.77,133.14,113.4,114.78,123.42,109.58,132.8,124.54,113.84
CUST_1414,83.17,94.52,69.86,70.0,98.87,79.78,85.6,78.05,83.11,93.69,91.45,88.37
CUST_1415,44.59,46.17,48.37,47.34,50.85,45.79,31.86,44.05,28.81,29.78,36.77,34.88
CUST_1416,40.33,53.96,40.77,42.88,42.71,39.45,45.86,45.2,29.69,31.62,40.31,43.81
CUST_1417,119.4,109.31,134.31,121.84,109.41,120.16,119.18,113.01,133.67,114.81,133.03,125.02
CUST_1418,38.83,44.46,42.5,25.85,40.39,26.47,41.76,41.1,39.5,30.48,47.19,34.95
CUST_1419,102.06,92.31,111.18,96.56,93.38,94.38,96.21,97.0,87.91,111.92,92.37,113.47
CUST_1420,61.08,76.44,61.9,54.6,58.33,58.69,73.63,60.05,77.11,64.08,60.24,50.62
CUST_1421,22.97,38.45,35.63,41.99,39.61,37.92,24.85,47.9,42.44,32.08,34.16,22.02
CUST_1422,101.12,106.13,119.74,103.32,127.3,126.18,113.91,118.17,127.43,119.08,109.77,115.75
CUST_1423,54.37,40.9,34.84,47.17,52.76,54.26,55.27,53.46,30.43,57.42,32.87,46.73
CUST_1424,86.53,78.79,63.31,72.32,64.5,66.65,83.5,91.04,80.99,79.26,70.46,72.81
CUST_1425,94.2,85.94,75.28,93.21,80.12,98.61,76.29,86.6,92.6,90.06,92.48,75.95
CUST_1426,49.2,44.91,46.68,40.26,44.01,50.1,38.02,41.63,46.68,34.14,30.44,36.31
CUST_1427,52.43,58.41,52.67,52.67,40.96,59.0,41.01,40.27,35.58,51.08,40.82,62.9
CUST_1428,96.78,113.45,113.25,94.91,104.57,113.86,96.07,97.9,115.72,101.7,107.62,96.98
CUST_1429,90.93,83.09,95.62,95.87,110.51,111.03,107.96,97.99,93.62,104.11,84.31,106.86
CUST_1430,42.02,42.73,48.31,34.15,33.86,40.85,51.56,59.67,32.45,33.77,42.3,35.19
CUST_1431,46.25,43.59,58.82,62.32,36.54,38.97,50.02,35.38,38.67,38.29,61.37,63.32
CUST_1432,113.2,123.96,114.95,131.66,125.4,117.7,113.57,122.18,117.13,110.11,125.9,124.26
CUST_1433,93.53,110.63,104.0,103.94,93.39,101.42,91.41,102.16,110.1,102.42,108.27,87.17
CUST_1434,87.27,75.98,92.35,84.96,68.02,86.99,71.82,70.54,74.61,73.85,73.17,80.91
CUST_1435,123.24,108.17,114.31,106.8,130.77,129.83,125.94,118.31,122.26,124.63,120.31,115.14
CUST_1436,43.91,49.25,55.75,53.6,34.19,41.62,33.54,40.92,39.59,52.34,31.93,36.19
CUST_1437,107.83,103.88,106.31,111.94,97.75,104.12,112.84,105.62,104.8,102.73,96.45,113.27
CUST_1438,67.88,54.02,63.5,54.04,54.87,45.12,45.69,62.7,58.29,67.01,58.65,69.22
CUST_1439,66.7,75.63,86.42,67.74,73.64,62.64,84.97,89.07,73.02,61.52,76.73,82.98
CUST_1440,103.49,125.23,121.51,118.64,106.15,117.27,123.26,124.76,121.9,104.9,96.89,104.05
CUST_1441,115.25,110.12,92.0,100.15,92.83,102.66,97.43,106.44,104.06,111.89,105.53,95.12
CUST_1442,119.74,105.96,119.66,109.54,101.89,100.66,107.8,105.08,111.63,120.91,118.21,97.09
CUST_1443,110.33,112.04,102.61,113.0,108.77,101.57,90.64,93.59,90.96,94.31,95.99,106.76
CUST_1444,92.92,118.5,117.9,91.57,91.23,101.64,93.12,104.64,114.56,118.14,102.06,111.49
CUST_1445,72.99,69.09,62.54,59.85,62.41,62.94,81.67,58.8,75.56,70.37,70.26,65.87
CUST_1446,54.15,36.25,52.93,43.57,38.85,50.49,52.56,56.2,50.12,32.36,49.6,38.54
CUST_1447,115.06,126.38,110.44,113.6,112.98,130.06,114.24,125.7,131.75,132.34,116.32,125.28
CUST_1448,38.42,43.75,32.15,35.97,42.9,47.31,51.12,34.39,23.68,39.81,38.29,45.93
CUST_1449,96.72,94.6,103.52,101.6,103.16,94.36,119.74,114.7,94.36,104.24,118.2,119.61
CUST_1450,126.18,128.58,127.69,130.84,108.84,118.24,114.23,128.65,124.99,121.5,115.49,110.23
CUST_1451,45.51,47.99,51.08,34.67,40.53,61.03,35.77,47.13,39.02,31.94,61.15,48.35
CUST_1452,102.85,90.97,81.25,76.24,79.5,101.49,99.35,80.24,99.15,102.67,75.94,92.07
CUST_1453,103.3,98.38,101.96,120.57,103.75,108.94,124.27,123.52,113.65,99.21,121.73,120.58
CUST_1454,73.07,90.55,71.81,74.34,89.84,63.07,70.79,68.62,69.61,78.17,68.11,64.72
CUST_1455,117.15,110.5,105.37,122.33,124.99,126.86,121.07,116.82,113.2,108.07,117.71,123.61
CUST_1456,58.95,56.91,37.95,59.36,59.81,42.7,37.55,59.71,37.05,45.22,42.66,55.54
CUST_1457,64.52,57.08,60.98,59.22,46.58,47.11,73.36,70.2,55.57,55.05,61.6,44.43
CUST_1458,55.73,72.52,74.08,79.44,61.64,53.23,81.27,72.36,76.1,69.26,72.75,74.17
CUST_1459,97.0,99.97,92.27,105.23,102.23,117.99,118.33,97.18,119.1,110.18,95.44,103.37
CUST_1460,51.87,47.54,38.37,35.51,59.4,34.24,44.41,36.85,37.5,44.86,49.84,39.46
CUST_1461,88.97,84.95,69.71,79.83,71.99,62.38,59.35,71.23,76.31,84.92,88.79,73.18
CUST_1462,80.16,75.61,81.16,76.72,90.71,93.79,79.0,82.88,82.63,76.93,72.35,90.82
CUST_1463,90.44,89.28,79.87,75.38,81.9,79.26,71.33,75.62,89.49,78.38,69.75,83.37
CUST_1464,69.7,72.22,62.17,74.92,66.56,77.26,64.32,90.52,79.51,91.55,83.25,82.87
CUST_1465,73.52,85.89,86.65,83.53,88.66,67.54,67.66,79.04,74.74,65.87,74.16,83.28
CUST_1466,87.3,86.0,99.0,97.95,100.22,100.53,79.26,102.48,94.9,87.07,95.53,90.1
CUST_1467,122.84,127.08,109.02,102.63,110.71,124.43,111.91,119.06,100.34,111.41,99.3,108.05
CUST_1468,68.19,45.79,44.75,43.87,60.44,50.71,57.1,49.13,69.12,42.29,65.84,46.6
CUST_1469,49.76,50.59,59.24,70.25,46.04,50.83,65.5,56.39,56.53,52.74,48.84,44.69
CUST_1470,25.97,32.55,26.62,51.49,28.36,49.08,50.64,44.68,27.12,28.24,55.42,33.9
CUST_1471,55.35,61.01,45.46,33.79,41.52,33.19,42.91,61.24,48.66,56.67,36.08,45.45
CUST_1472,82.45,86.76,108.4,82.84,85.07,86.44,88.48,95.3,107.33,87.46,103.87,81.99
CUST_1473,64.41,44.19,49.05,61.43,47.39,39.19,44.1,60.5,60.35,51.16,50.4,49.34
CUST_1474,60.8,46.07,71.44,71.84,60.69,59.98,69.6,56.68,74.52,67.73,73.59,46.74
CUST_1475,42.0,57.27,46.25,27.71,43.17,53.74,34.9,51.62,33.06,40.73,52.39,50.67
CUST_1476,88.22,108.57,85.35,105.1,96.12,104.35,96.45,103.23,90.28,95.78,87.25,90.71
CUST_1477,99.74,93.29,107.01,113.89,100.19,103.84,111.84,110.68,91.26,90.84,91.99,95.46
CUST_1478,88.87,96.6,103.7,111.9,96.28,113.24,114.41,91.12,115.84,116.18,96.19,91.79
CUST_1479,36.6,43.8,30.29,44.56,28.36,46.64,31.66,49.36,52.6,26.14,52.51,40.13
CUST_1480,26.43,42.56,47.31,27.65,47.16,32.6,34.54,51.02,47.2,44.39,50.27,25.86
CUST_1481,45.54,59.42,51.75,33.52,49.48,49.13,49.93,49.5,49.43,45.42,44.29,57.8
CUST_1482,89.79,81.09,73.18,78.57,88.04,71.17,84.45,83.09,88.94,86.35,62.57,82.61
CUST_1483,108.25,133.66,122.99,107.08,132.45,130.23,110.79,127.81,127.43,130.93,119.0,107.04
CUST_1484,75.86,70.33,79.5,60.21,68.69,80.07,63.56,59.15,75.94,67.98,70.55,84.48
CUST_1485,31.72,48.57,29.05,25.94,35.32,29.97,45.88,40.67,26.41,52.02,24.7,33.52
CUST_1486,66.78,42.34,68.7,67.97,69.39,64.3,64.96,50.23,69.97,56.51,54.06,64.62
CUST_1487,80.84,90.9,89.43,87.18,89.93,73.17,64.76,64.36,80.97,81.39,88.66,88.42
CUST_1488,82.21,98.74,92.7,96.12,111.08,108.23,99.2,82.43,82.86,111.36,98.85,98.12
CUST_1489,103.62,96.4,107.0,94.42,113.31,116.5,110.23,118.3,112.63,106.15,91.24,119.29
CUST_1490,69.07,86.34,78.52,83.15,84.17,79.4,63.5,92.69,71.88,65.27,72.97,70.61
CUST_1491,46.17,46.72,22.14,40.5,46.55,27.68,32.82,46.33,32.86,26.92,31.73,24.03
CUST_1492,73.95,50.4,66.38,79.41,72.41,57.18,67.05,58.55,51.62,76.01,77.9,73.23
CUST_1493,106.95,82.74,99.53,103.36,100.0,85.8,87.99,98.51,100.4,105.21,97.9,105.52
CUST_1494,109.17,127.24,114.58,136.76,131.01,116.93,108.85,127.54,132.63,115.37,125.46,110.58
CUST_1495,31.03,53.7,38.08,50.87,29.52,36.43,27.63,48.65,56.33,31.35,55.92,35.2
CUST_1496,86.19,87.01,67.77,75.0,83.29,67.42,77.18,87.19,75.23,83.19,72.94,70.27
CUST_1497,113.27,126.91,117.77,102.17,99.32,124.26,125.22,115.47,97.91,119.08,102.93,122.7
CUST_1498,39.2,50.48,59.12,52.07,37.55,42.26,46.01,46.4,37.33,52.49,39.26,45.0
CUST_1499,95.33,93.69,102.6,101.54,78.09,103.55,89.61,104.09,82.33,86.03,99.73,89.02
CUST_1500,65.74,88.87,82.42,84.88,92.65,84.52,66.99,74.88,76.88,88.6,74.92,88.67
CUST_1501,60.77,65.92,69.73,67.2,58.82,70.33,67.37,67.43,79.06,84.21,69.41,72.92
CUST_1502,92.65,113.12,98.79,113.84,88.7,107.4,105.1,106.51,102.75,102.07,110.57,99.73
CUST_1503,95.95,87.4,80.69,71.85,71.21,77.37,99.71,82.12,79.31,97.38,85.38,98.81
CUST_1504,83.43,67.18,79.75,80.82,78.42,69.19,68.61,75.44,81.29,70.46,80.92,61.89
CUST_1505,127.81,137.05,107.93,117.22,122.86,134.21,108.71,128.74,124.79,116.98,111.35,125.17
