customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,monthly_charges,total_charges,region
CUST_1327,Male,0,1,0,63,Month-to-month,fibre optic,89.44,5652.71,Maryland
CUST_1328,Male,1,1,0,15,Month-to-month,fibre optic,88.2,1303.09,Idaho
CUST_1329,Female,0,0,1,9,Month-to-month,fibre optic,79.31,715.28,New York
CUST_1330,Female,0,1,0,62,Month-to-month,fibre optic,45.66,2850.49,Louisiana
CUST_1331,Female,0,0,0,41,Two years, None,80.05,3279.42,Vermont
CUST_1332,Female,0,1,0,13,Two years,DSL,117.19,1564.46,North Dakota
CUST_1333,Female,0,1,1,65,Month-to-month,DSL,67.9,4445.59,Iowa
CUST_1334,Female,1,1,1,49,Month-to-month,DSL,71.86,3549.76,Maryland
CUST_1335,Female,0,1,0,20,Month-to-month,fibre optic,117.3,2369.23,New Jersey
CUST_1336,Male,0,1,1,9,One year,DSL,103.05,915.08,Arizona
CUST_1337,Female,0,1,0,27,Month-to-month,fibre optic,78.27,2117.89,New York
CUST_1338,Female,0,0,1,54,One year,fibre optic,83.47,4556.07,Hawaii
CUST_1339,Female,0,1,0,52,One year,fibre optic,72.04,3781.03,California
CUST_1340,Female,0,0,1,14,One year,fibre optic,72.02,1012.99,Texas
CUST_1341,Female,0,0,0,29,Two years,DSL,70.37,2031.57,West Virginia
CUST_1342,Female,0,1,0,62,Month-to-month, None,67.84,4246.54,North Dakota
CUST_1343,Female,0,1,0,2,Two years,fibre optic,33.12,61.14,North Carolina
CUST_1344,Male,0,0,1,66,Month-to-month,DSL,50.84,3348.05,Arkansas
CUST_1345,Female,0,1,1,68,Two years,DSL,47.22,3233.09,California
CUST_1346,Male,0,1,0,52,Month-to-month,DSL,98.33,5107.82,Virginia
CUST_1347,Female,0,0,0,48,Two years,DSL,55.1,2661.51,California
CUST_1348,Female,0,1,0,67,One year,DSL,102.88,6934.08,Utah
CUST_1349,Female,0,0,0,45,One year,DSL,71.59,3205.66,North Carolina
CUST_1350,Male,0,1,0,50,Two years,DSL,80.23,4028.48,Ohio
CUST_1351,Female,1,1,1,42,Month-to-month,DSL,103.65,4374.43,Kentucky
CUST_1352,Female,1,1,1,57,Two years,DSL,87.86,5013.02,Tennessee
CUST_1353,Female,0,1,0,17,Month-to-month,fibre optic,35.86,592.45,Indiana
CUST_1354,Female,0,0,0,54,Month-to-month,fibre optic,85.31,4625.72,Wisconsin
CUST_1355,Female,1,1,0,41,Month-to-month,DSL,120.0,4946.86,Utah
CUST_1356,Female,1,0,1,26,Month-to-month,fibre optic,111.4,2887.27,Oregon
CUST_1357,Male,0,1,0,57,Two years,DSL,88.58,5080.27,Delaware
CUST_1358,Male,0,0,0,41,One year,DSL,65.73,2681.14,New Jersey
CUST_1359,Male,0,0,0,69,Month-to-month,fibre optic,89.29,6174.08,Alabama
CUST_1360,Female,0,0,0,55,Month-to-month, None,76.71,4247.68,Minnesota
CUST_1361,Male,1,0,0,39,Two years,fibre optic,42.51,1650.59,Tennessee
CUST_1362,Female,0,0,0,65,Month-to-month, None,59.17,3859.27,Alabama
CUST_1363,Female,0,0,0,12,Month-to-month,DSL,67.6,791.98,Virginia
CUST_1364,Male,0,1,1,21,Month-to-month,fibre optic,48.98,1043.16,Nevada
CUST_1365,Male,0,1,0,71,Month-to-month, None,34.84,2488.0,California
CUST_1366,Female,0,0,0,5,Two years,fibre optic,77.95,425.47,Connecticut
CUST_1367,Male,0,0,0,32,Month-to-month,DSL,94.47,3019.76,Iowa
CUST_1368,Male,1,1,0,16,Two years,fibre optic,82.95,1342.39,West Virginia
CUST_1369,Female,0,0,1,46,One year, None,36.56,1705.23,Rhode Island
CUST_1370,Female,0,1,1,62,Month-to-month,fibre optic,42.56,2667.4,Nevada
CUST_1371,Female,0,1,0,60,Month-to-month,DSL,68.06,4092.44,West Virginia
CUST_1372,Female,0,0,0,15,Two years,DSL,106.75,1603.15,Oklahoma
CUST_1373,Female,0,0,0,40,Two years,DSL,78.26,3158.98,Montana
CUST_1374,Female,1,1,0,36,One year,fibre optic,100.11,3594.99,Virginia
CUST_1375,Female,1,0,0,31,Two years,DSL,94.93,2931.71,Georgia
CUST_1376,Male,0,0,0,17,Month-to-month,DSL,81.0,1421.74,North Carolina
CUST_1377,Male,0,0,1,43,Month-to-month,fibre optic,75.25,3265.54,South Carolina
CUST_1378,Male,0,1,0,32,Two years,fibre optic,65.49,2111.53,Alaska
CUST_1379,Female,0,0,1,45,Month-to-month,fibre optic,39.74,1828.3,Louisiana
CUST_1380,Male,1,1,0,55,Month-to-month,DSL,53.01,2934.43,California
CUST_1381,Female,0,1,0,36,Two years,DSL,83.73,3032.9,Hawaii
CUST_1382,Female,0,0,0,12,Month-to-month,fibre optic,82.97,979.33,Texas
CUST_1383,Male,0,1,0,18,Month-to-month,fibre optic,74.54,1386.73,Illinois
CUST_1384,Male,0,0,0,5,One year,fibre optic,49.9,230.17,Wisconsin
CUST_1385,Male,0,1,1,43,One year,fibre optic,61.39,2678.52,Alaska
CUST_1386,Male,0,1,1,55,Month-to-month,DSL,46.53,2581.74,New Jersey
CUST_1387,Male,0,0,0,66,Month-to-month,fibre optic,44.76,2962.59,Ohio
CUST_1388,Female,1,0,0,28,Two years,DSL,107.15,3011.95,South Carolina
CUST_1389,Male,0,1,1,25,Two years,DSL,115.79,2900.41,Nebraska
CUST_1390,Male,0,0,0,11,Two years,fibre optic,94.2,1048.47,Tennessee
CUST_1391,Female,0,0,1,34,Month-to-month,fibre optic,118.32,4053.56,Montana
CUST_1392,Female,0,1,0,13,Two years,DSL,101.86,1350.1,Vermont
CUST_1393,Female,0,0,0,54,Month-to-month,fibre optic,44.94,2441.1,Washington
CUST_1394,Female,0,0,0,18,Month-to-month,DSL,61.48,1114.23,Montana
CUST_1395,Female,0,1,0,30,Month-to-month,fibre optic,76.74,2322.11,Hawaii
CUST_1396,Female,0,0,0,21,Two years,fibre optic,59.88,1263.54,Utah
CUST_1397,Male,0,1,0,69,Month-to-month, None,109.0,7560.72,Tennessee
CUST_1398,Male,0,0,0,19,One year,fibre optic,118.03,2224.15,North Dakota
CUST_1399,Female,0,1,0,19,Month-to-month, None,34.29,698.7,South Carolina
CUST_1400,Female,0,0,1,18,Month-to-month,fibre optic,60.62,1139.81,Nevada
CUST_1401,Female,1,0,1,36,One year,fibre optic,98.01,3568.6,Nevada
CUST_1402,Female,1,1,1,50,One year,fibre optic,95.23,4789.5,Wisconsin
CUST_1403,Female,0,0,1,59,Month-to-month, None,118.24,6989.23,Kansas
CUST_1404,Male,0,0,0,31,One year,DSL,111.96,3462.67,Indiana
CUST_1405,Female,0,1,0,2,Month-to-month, None,90.14,222.32,Washington
CUST_1406,Male,0,0,1,41,Two years,fibre optic,106.46,4346.01,Oklahoma
CUST_1407,Female,0,1,0,34,Month-to-month,DSL,71.78,2478.42,Utah
CUST_1408,Male,0,1,1,15,Two years,DSL,90.86,1345.03,Texas
CUST_1409,Female,0,0,0,22,Month-to-month,fibre optic,46.06,1035.05,Maine
CUST_1410,Male,0,0,0,10,Two years,fibre optic,74.78,797.37,Alaska
CUST_1411,Male,0,1,1,54,One year,DSL,79.65,4316.91,Mississippi
CUST_1412,Female,0,1,0,43,Two years,fibre optic,54.8,2402.32,Kansas
CUST_1413,Female,0,1,0,42,Month-to-month,DSL,114.45,4814.86,Connecticut
CUST_1414,Male,0,0,0,44,Two years,DSL,79.29,3496.07,Kansas
CUST_1415,Female,1,0,1,65,Two years,fibre optic,31.12,2044.65,Nevada
CUST_1416,Male,0,1,0,37,Month-to-month,fibre optic,35.31,1338.86,Massachusetts
CUST_1417,Female,0,1,0,52,Month-to-month,DSL,115.77,6057.13,Nebraska
CUST_1418,Female,0,0,0,53,Month-to-month,DSL,35.53,1881.57,Wyoming
CUST_1419,Male,0,0,0,4,Month-to-month,DSL,95.28,368.52,Wyoming
CUST_1420,Male,0,0,0,15,Month-to-month,DSL,57.65,875.83,Georgia
CUST_1421,Male,0,0,0,31,One year,fibre optic,31.7,994.65,Minnesota
CUST_1422,Female,0,1,0,41,Month-to-month,fibre optic,110.07,4537.67,Illinois
CUST_1423,Female,0,1,1,44,One year,DSL,39.24,1723.1,Nevada
CUST_1424,Male,0,1,1,67,Two years,fibre optic,72.51,4840.53,Vermont
CUST_1425,Male,0,0,1,10,Month-to-month,DSL,80.88,811.58,Wisconsin
CUST_1426,Female,1,0,0,49,Month-to-month,fibre optic,34.29,1720.91,Texas
CUST_1427,Male,0,1,0,12,Month-to-month,DSL,45.07,526.81,Vermont
CUST_1428,Male,0,0,1,38,Month-to-month,fibre optic,99.53,3823.7,Connecticut
CUST_1429,Female,0,1,1,21,Month-to-month,fibre optic,93.09,1947.94,Ohio
CUST_1430,Female,0,0,1,70,One year,fibre optic,41.62,2898.37,Pennsylvania
CUST_1431,Male,1,1,1,20,Month-to-month,fibre optic,45.26,931.79,Georgia
CUST_1432,Male,0,1,1,10,One year,fibre optic,114.89,1136.26,Oklahoma
CUST_1433,Female,0,1,0,56,Month-to-month,DSL,97.01,5480.98,Colorado
CUST_1434,Female,1,0,1,27,Month-to-month,fibre optic,74.36,2019.96,Wyoming
CUST_1435,Female,0,0,0,8,Month-to-month,fibre optic,114.71,926.7,North Dakota
CUST_1436,Female,1,1,1,32,Two years,fibre optic,36.22,1165.53,Ohio
CUST_1437,Female,0,1,0,40,One year, None,95.99,3877.91,Washington
CUST_1438,Male,0,0,1,66,One year,fibre optic,53.94,3562.59,Nebraska
CUST_1439,Male,1,0,1,12,Two years, None,70.46,854.5,Maine
CUST_1440,Female,0,0,0,14,Month-to-month,fibre optic,105.39,1510.64,Alabama
CUST_1441,Female,0,0,0,26,Month-to-month,fibre optic,99.51,2595.9,Delaware
CUST_1442,Female,0,0,1,16,Month-to-month,fibre optic,102.93,1639.79,North Carolina
CUST_1443,Female,1,1,0,11,One year,DSL,95.04,1037.16,Arizona
CUST_1444,Female,0,0,0,9,Month-to-month,fibre optic,100.21,896.93,Colorado
CUST_1445,Male,0,1,0,45,Month-to-month,fibre optic,62.7,2827.65,Georgia
CUST_1446,Female,0,1,0,67,Two years,fibre optic,39.23,2645.34,Alabama
CUST_1447,Male,0,1,0,1,One year,fibre optic,112.42,139.61,Maine
CUST_1448,Male,0,1,1,53,One year,DSL,33.03,1792.06,New Jersey
CUST_1449,Female,0,1,0,30,One year, None,102.62,3104.55,Indiana
CUST_1450,Female,0,1,0,51,One year,fibre optic,112.48,5764.88,Rhode Island
CUST_1451,Male,0,1,0,9,Month-to-month,fibre optic,41.38,366.11,South Carolina
CUST_1452,Female,0,1,1,42,Month-to-month,fibre optic,83.1,3517.15,New Jersey
CUST_1453,Female,0,0,0,47,One year,fibre optic,108.33,5077.43,New Mexico
CUST_1454,Female,0,1,0,57,One year,fibre optic,71.78,4079.33,Minnesota
CUST_1455,Female,0,0,0,4,One year,fibre optic,114.49,489.27,New Mexico
CUST_1456,Male,0,0,1,27,Two years,fibre optic,44.26,1192.58,Oregon
CUST_1457,Male,0,0,1,49,One year,DSL,53.45,2655.99,West Virginia
CUST_1458,Male,0,1,0,68,Month-to-month,DSL,61.68,4197.18,New Mexico
CUST_1459,Male,0,1,0,42,Two years,fibre optic,99.83,4235.99,North Carolina
CUST_1460,Male,0,1,0,50,One year,fibre optic,43.04,2158.59,Virginia
CUST_1461,Female,0,0,0,40,Month-to-month,fibre optic,69.08,2776.6,New Hampshire
CUST_1462,Female,1,1,1,44,Month-to-month,DSL,75.59,3323.89,Arkansas
CUST_1463,Female,0,1,0,12,Month-to-month,DSL,74.68,882.72,Michigan
CUST_1464,Female,0,0,0,34,Month-to-month,fibre optic,71.61,2449.76,Montana
CUST_1465,Female,0,1,0,16,Month-to-month,DSL,69.93,1154.59,Arkansas
CUST_1466,Male,0,0,0,68,One year,fibre optic,86.98,5904.41,Minnesota
CUST_1467,Female,1,0,1,21,One year,fibre optic,107.45,2293.33,North Carolina
CUST_1468,Male,0,1,0,12,Two years,fibre optic,50.15,639.73,Massachusetts
CUST_1469,Female,1,0,0,33,One year,DSL,51.0,1681.14,Oregon
CUST_1470,Female,0,0,0,55,Two years,fibre optic,35.95,1973.19,South Carolina
CUST_1471,Male,0,0,0,49,One year,DSL,42.04,2092.02,Oregon
CUST_1472,Male,0,0,1,30,Month-to-month,DSL,90.71,2711.22,Massachusetts
CUST_1473,Male,0,1,1,6,Month-to-month,fibre optic,48.51,317.64,Hawaii
CUST_1474,Female,0,1,0,66,One year,fibre optic,54.8,3644.26,Oklahoma
CUST_1475,Male,0,0,1,50,Month-to-month,fibre optic,37.43,1912.78,New Mexico
CUST_1476,Male,0,0,0,2,Month-to-month,fibre optic,90.08,185.16,Colorado
CUST_1477,Male,0,1,0,46,Two years,fibre optic,99.58,4567.43,Rhode Island
CUST_1478,Female,0,0,0,19,One year,fibre optic,98.84,1866.64,Nevada
CUST_1479,Female,0,0,1,46,One year,fibre optic,35.92,1647.45,Georgia
CUST_1480,Male,0,1,1,38,Two years, None,31.83,1221.7,Louisiana
CUST_1481,Male,0,0,1,51,One year,fibre optic,40.7,2087.24,Washington
CUST_1482,Female,0,1,1,67,Month-to-month,DSL,70.95,4761.5,Tennessee
CUST_1483,Female,0,1,0,52,Month-to-month,fibre optic,116.47,6046.49,Missouri
CUST_1484,Male,0,1,1,65,Month-to-month,fibre optic,65.64,4260.37,Delaware
CUST_1485,Male,0,1,0,38,Month-to-month,fibre optic,32.04,1214.44,Maine
CUST_1486,Male,0,1,0,13,Month-to-month,fibre optic,51.95,710.31,North Dakota
CUST_1487,Female,1,0,0,16,One year,fibre optic,73.77,1216.51,Arizona
CUST_1488,Male,0,1,0,7,Month-to-month,fibre optic,91.76,669.3,Georgia
CUST_1489,Female,0,0,1,64,Month-to-month,fibre optic,100.2,6457.52,Pennsylvania
CUST_1490,Female,0,1,0,61,One year,fibre optic,72.69,4433.9,South Dakota
CUST_1491,Male,1,0,0,65,Month-to-month,DSL,30.52,1993.53,Oklahoma
CUST_1492,Female,1,1,0,56,One year,fibre optic,60.12,3383.66,New York
CUST_1493,Male,0,1,0,63,Two years,DSL,88.21,5602.04,Alaska
CUST_1494,Male,0,1,0,64,Month-to-month,fibre optic,116.9,7464.41,Rhode Island
CUST_1495,Female,0,0,1,32,One year,DSL,36.76,1176.46,Oklahoma
CUST_1496,Male,0,0,1,29,Month-to-month,fibre optic,75.31,2200.96,Iowa
CUST_1497,Male,0,0,0,67,Month-to-month,DSL,107.35,7198.91,Colorado
CUST_1498,Male,0,1,0,24,One year,fibre optic,46.26,1157.38,Kentucky
CUST_1499,Male,0,1,0,52,Month-to-month,fibre optic,84.72,4425.18,New Jersey
CUST_1500,Female,0,1,1,15,Month-to-month,fibre optic,74.42,1130.71,Washington
CUST_1501,Male,0,0,1,59,Month-to-month,DSL,68.01,4011.94,Iowa
CUST_1502,Female,0,0,0,1,One year,DSL,96.5,129.86,North Carolina
CUST_1503,Female,0,1,0,70,Month-to-month,fibre optic,80.26,5607.39,Arkansas
CUST_1504,Male,0,0,0,57,One year,fibre optic,64.23,3649.67,Kentucky
CUST_1505,Male,0,0,0,16,Month-to-month,fibre optic,117.81,1921.22,North Carolina
CUST_1506,Female,0,0,0,31,One year,fibre optic,72.96,2298.93,Texas
CUST_1507,Male,0,1,1,26,Month-to-month,fibre optic,40.38,1051.23,New Hampshire
CUST_1508,Male,0,0,0,28,One year, None,88.04,2506.74,Minnesota
CUST_1509,Male,0,0,0,29,Month-to-month,DSL,108.86,3203.67,Alabama
CUST_1510,Female,0,0,0,48,Two years,fibre optic,59.39,2884.54,Kentucky
CUST_1511,Female,1,1,0,51,Month-to-month,fibre optic,81.8,4153.16,North Carolina
CUST_1512,Female,0,0,0,52,Month-to-month,DSL,35.86,1861.36,Michigan
CUST_1513,Female,0,1,0,16,Month-to-month,DSL,106.84,1758.17,Kansas
CUST_1514,Female,0,1,1,58,Month-to-month,DSL,73.39,4286.22,Hawaii
CUST_1515,Female,0,0,0,40,Month-to-month,fibre optic,113.3,4577.39,Delaware
CUST_1516,Female,0,0,0,56,Month-to-month, None,91.21,5087.87,New York
CUST_1517,Female,0,1,0,58,Month-to-month,fibre optic,48.04,2794.11,Kentucky
CUST_1518,Male,0,0,0,24,Two years,DSL,83.91,2031.44,Nevada
CUST_1519,Female,0,0,1,70,Two years,DSL,106.75,7518.98,Hawaii
CUST_1520,Female,0,0,1,16,Month-to-month,fibre optic,95.11,1518.31,Maryland
CUST_1521,Female,0,1,0,4,Two years,fibre optic,76.95,317.82,Pennsylvania
CUST_1522,Female,0,1,0,44,Month-to-month,fibre optic,42.1,1892.58,South Carolina
CUST_1523,Male,0,1,0,12,One year,fibre optic,47.32,571.45,Oklahoma
CUST_1524,Male,1,1,0,39,Month-to-month,fibre optic,76.0,2990.02,Iowa
CUST_1525,Male,0,1,0,46,Month-to-month,fibre optic,82.84,3795.96,Kentucky
CUST_1526,Male,0,0,1,42,Month-to-month,fibre optic,108.37,4535.24,Connecticut
CUST_1527,Male,0,1,1,54,Month-to-month,DSL,84.91,4607.61,Arizona
CUST_1528,Male,0,0,0,61,One year,DSL,59.26,3605.65,Kentucky
CUST_1529,Male,0,1,0,30,Month-to-month,fibre optic,36.23,1078.21,Colorado
CUST_1530,Male,0,0,0,61,Month-to-month,fibre optic,80.32,4940.63,Maine
CUST_1531,Female,0,1,0,8,One year,DSL,47.21,401.47,Mississippi
CUST_1532,Female,0,1,0,16,Two years,DSL,76.2,1206.26,Iowa
CUST_1533,Female,1,1,0,5,Month-to-month,fibre optic,90.96,491.45,Utah
CUST_1534,Female,0,0,0,30,Month-to-month,DSL,39.82,1197.07,Vermont
CUST_1535,Female,0,1,1,45,Month-to-month,fibre optic,91.92,4131.71,New York
CUST_1536,Female,0,1,0,67,One year, None,95.3,6422.98,California
CUST_1537,Male,0,1,0,27,Month-to-month,fibre optic,49.93,1387.48,Maine
CUST_1538,Male,0,0,1,18,One year,fibre optic,117.39,2103.2,Texas
CUST_1539,Female,0,0,0,58,One year,fibre optic,46.89,2700.89,South Dakota
CUST_1540,Male,0,1,1,2,Month-to-month,fibre optic,35.55,52.76,Colorado
CUST_1541,Female,0,1,0,57,Two years,fibre optic,64.18,3707.35,Michigan
CUST_1542,Male,0,1,0,21,Month-to-month,fibre optic,68.45,1451.38,Connecticut
CUST_1543,Female,0,0,1,7,Month-to-month,DSL,50.74,366.87,Pennsylvania
CUST_1544,Female,0,1,0,44,Month-to-month,DSL,89.99,3945.57,Massachusetts
CUST_1545,Female,0,0,0,65,One year,DSL,69.25,4517.99,West Virginia
CUST_1546,Female,0,1,0,23,Month-to-month,DSL,40.82,962.7,West Virginia
CUST_1547,Female,0,0,0,6,Month-to-month,fibre optic,37.44,241.33,Iowa
CUST_1548,Female,0,0,0,41,Month-to-month,fibre optic,48.52,1975.78,Nevada
CUST_1549,Female,0,1,0,38,Month-to-month, None,67.47,2607.05,Minnesota
CUST_1550,Male,0,0,1,23,Month-to-month,fibre optic,75.98,1771.28,New Mexico
CUST_1551,Male,0,0,0,29,Two years,fibre optic,65.65,1886.04,California
CUST_1552,Male,0,0,0,20,Month-to-month,fibre optic,40.07,825.8,West Virginia
CUST_1553,Male,0,1,1,12,Month-to-month,fibre optic,83.53,1033.66,Arkansas
CUST_1554,Female,0,0,1,62,One year,fibre optic,70.07,4354.03,Minnesota
CUST_1555,Male,0,1,0,62,One year,fibre optic,117.0,7240.31,Maine
CUST_1556,Male,0,0,1,13,Month-to-month,DSL,81.65,1085.27,Connecticut
CUST_1557,Male,0,0,0,23,One year,fibre optic,66.13,1549.92,Connecticut
CUST_1558,Male,0,0,0,58,One year,DSL,38.64,2266.02,Virginia
CUST_1559,Female,0,0,1,59,Month-to-month,DSL,101.61,5994.65,South Dakota
CUST_1560,Female,0,1,1,49,One year,fibre optic,109.22,5341.48,Montana
CUST_1561,Female,0,1,1,68,One year,fibre optic,87.5,5977.95,Oregon
CUST_1562,Female,0,1,0,51,Month-to-month,fibre optic,87.8,4496.01,Arizona
CUST_1563,Male,0,1,0,62,Month-to-month,fibre optic,32.7,2017.84,North Carolina
CUST_1564,Male,0,0,1,20,Month-to-month,DSL,105.51,2100.13,Indiana
CUST_1565,Male,0,0,0,65,Month-to-month,fibre optic,30.18,1948.79,Washington
CUST_1566,Female,1,0,0,46,Month-to-month,fibre optic,86.95,4028.55,Arkansas
CUST_1567,Male,1,0,0,43,Month-to-month,DSL,87.18,3738.1,Nebraska
CUST_1568,Male,0,0,0,19,Two years,fibre optic,66.77,1271.54,South Dakota
CUST_1569,Female,0,1,0,44,Two years,DSL,57.65,2528.26,Virginia
CUST_1570,Female,0,1,1,8,Month-to-month, None,69.44,537.42,Massachusetts
CUST_1571,Female,0,0,0,30,One year,DSL,35.35,1066.17,Kentucky
CUST_1572,Female,0,1,1,40,One year,fibre optic,49.25,2001.1,Colorado
CUST_1573,Male,0,0,1,22,Month-to-month,fibre optic,63.85,1415.91,Minnesota
CUST_1574,Female,0,1,1,52,Two years,DSL,109.75,5739.34,Montana
CUST_1575,Female,0,1,0,4,Month-to-month,DSL,53.77,253.01,Iowa
CUST_1576,Male,0,1,0,46,Month-to-month,DSL,107.88,4978.71,West Virginia
CUST_1577,Male,1,0,0,44,One year,fibre optic,77.9,3424.77,South Carolina
CUST_1578,Female,0,0,1,2,Two years,fibre optic,88.5,210.61,Wyoming
CUST_1579,Male,0,0,1,14,Two years,DSL,81.91,1176.86,Alaska
CUST_1580,Female,0,0,0,19,Month-to-month,fibre optic,53.74,1054.84,Florida
CUST_1581,Male,0,0,1,62,One year,fibre optic,77.09,4797.04,Maryland
CUST_1582,Female,0,0,0,5,One year,DSL,47.82,250.02,Wisconsin
CUST_1583,Male,0,0,0,2,Month-to-month,fibre optic,59.4,143.58,Virginia
CUST_1584,Female,0,1,0,5,Month-to-month,fibre optic,98.59,488.21,Tennessee
CUST_1585,Female,0,0,0,49,Month-to-month,fibre optic,111.61,5468.72,Kansas
CUST_1586,Male,0,0,1,12,One year,DSL,40.24,498.61,Minnesota
CUST_1587,Female,0,0,0,70,Month-to-month,fibre optic,96.56,6740.53,California
CUST_1588,Female,0,0,1,33,Month-to-month,fibre optic,105.33,3514.74,Minnesota
CUST_1589,Female,0,1,1,15,One year,fibre optic,51.13,753.08,Maryland
CUST_1590,Male,0,1,1,23,Month-to-month,DSL,31.4,727.34,Michigan
CUST_1591,Male,1,0,0,10,Month-to-month,fibre optic,32.78,321.67,Minnesota
CUST_1592,Female,0,1,1,57,Two years,DSL,69.36,3948.72,Michigan
CUST_1593,Male,0,0,0,59,Month-to-month,fibre optic,102.27,6074.5,New Hampshire
CUST_1594,Female,0,0,0,39,Month-to-month,fibre optic,57.01,2206.55,Georgia
CUST_1595,Female,1,0,1,25,One year,DSL,61.87,1535.56,Utah
CUST_1596,Female,0,0,0,45,Month-to-month,fibre optic,42.95,1920.45,Indiana
CUST_1597,Female,1,0,0,27,Month-to-month,fibre optic,64.43,1780.18,Ohio
CUST_1598,Female,0,0,1,60,Month-to-month,fibre optic,65.12,3931.83,Kentucky
CUST_1599,Male,0,1,1,44,Month-to-month,fibre optic,64.35,2842.25,Ohio
CUST_1600,Female,0,0,0,54,Two years,fibre optic,91.54,4991.14,North Carolina
CUST_1601,Female,0,1,0,67,Two years,DSL,70.07,4716.32,Alabama
CUST_1602,Male,0,1,1,51,Month-to-month,fibre optic,41.93,2138.36,Louisiana
CUST_1603,Female,0,1,1,55,One year,DSL,104.53,5778.23,Oregon
CUST_1604,Male,0,1,0,33,Two years,fibre optic,60.66,2041.1,Ohio
CUST_1605,Male,0,0,0,7,One year,fibre optic,105.92,775.17,Vermont
CUST_1606,Male,0,0,0,63,Month-to-month,DSL,85.91,5449.87,Mississippi
CUST_1607,Female,0,0,0,48,Month-to-month,fibre optic,96.55,4615.22,Illinois
CUST_1608,Female,0,1,0,8,One year,fibre optic,92.0,752.51,Indiana
CUST_1609,Female,0,0,0,41,Two years,DSL,86.03,3554.19,Rhode Island
CUST_1610,Female,0,0,0,69,Month-to-month,fibre optic,95.57,6620.33,Washington
CUST_1611,Female,0,0,1,31,Month-to-month,fibre optic,64.85,2053.31,Washington
CUST_1612,Female,1,0,1,49,Month-to-month,fibre optic,99.17,4903.79,Virginia
CUST_1613,Female,0,0,0,64,Month-to-month,DSL,101.95,6529.72,Pennsylvania
CUST_1614,Female,0,0,0,60,Two years,DSL,82.11,4922.1,Indiana
CUST_1615,Male,0,1,0,49,Two years,fibre optic,98.82,4867.35,Nebraska
CUST_1616,Male,0,1,0,28,Two years,DSL,80.77,2285.99,Montana
CUST_1617,Male,0,0,0,17,One year,fibre optic,99.04,1693.01,Idaho
CUST_1618,Female,0,1,0,18,Month-to-month,fibre optic,48.99,864.82,Rhode Island
CUST_1619,Male,0,0,0,69,Month-to-month,fibre optic,63.66,4386.45,Nebraska
CUST_1620,Male,0,1,0,45,Month-to-month,fibre optic,39.07,1749.1,Idaho
CUST_1621,Female,1,1,0,56,Month-to-month,fibre optic,55.48,3143.32,California
CUST_1622,Female,0,1,1,42,Month-to-month,fibre optic,43.54,1827.24,South Dakota
CUST_1623,Female,0,0,1,25,One year,fibre optic,73.8,1867.63,Utah
CUST_1624,Male,1,0,0,44,Month-to-month,fibre optic,67.32,2995.55,Nevada
CUST_1625,Male,1,1,1,40,Two years,DSL,70.72,2834.88,Washington
CUST_1626,Female,0,1,0,56,Month-to-month,DSL,46.63,2600.0,Wyoming
CUST_1627,Male,0,0,1,31,One year,fibre optic,72.59,2245.92,Missouri
CUST_1628,Male,0,0,1,23,Two years,fibre optic,73.34,1709.84,Florida
CUST_1629,Male,0,0,1,30,One year,DSL,34.48,1047.47,Missouri
CUST_1630,Female,0,1,0,59,Month-to-month, None,79.26,4666.39,Louisiana
CUST_1631,Male,0,0,1,24,Month-to-month,DSL,79.35,1900.68,New Jersey
CUST_1632,Male,1,1,1,25,Month-to-month,fibre optic,74.76,1873.09,Arkansas
CUST_1633,Male,0,0,1,22,Month-to-month,fibre optic,107.43,2412.26,Texas
CUST_1634,Female,0,0,1,26,Month-to-month,fibre optic,67.21,1795.23,Hawaii
CUST_1635,Male,0,1,0,8,Month-to-month,fibre optic,58.06,502.92,Arizona
CUST_1636,Male,0,0,0,40,One year,fibre optic,110.53,4420.1,Idaho
CUST_1637,Male,0,0,1,58,Month-to-month,fibre optic,108.31,6290.39,California
CUST_1638,Male,0,0,0,70,Month-to-month,fibre optic,39.17,2732.05,Iowa
CUST_1639,Female,0,0,0,68,Month-to-month,fibre optic,83.73,5737.75,Kentucky
CUST_1640,Male,0,0,0,29,One year,fibre optic,90.57,2672.06,Massachusetts
CUST_1641,Male,0,0,0,33,Month-to-month,fibre optic,94.6,3150.02,New Jersey
CUST_1642,Male,0,0,0,46,Two years, None,105.34,4839.26,California
CUST_1643,Female,0,1,1,69,Two years,fibre optic,57.01,3925.0,Virginia
